react-dnd,github.com/react-dnd/react-dnd.git
object-hash,github.com/puleos/object-hash.git
eslint-plugin-babel,github.com/babel/eslint-plugin-babel.git
parse5,github.com/inikulin/parse5.git
friendly-errors-webpack-plugin,github.com/geowarin/friendly-errors-webpack-plugin.git
gulp-template,github.com/sindresorhus/gulp-template.git
broccoli-funnel,github.com/broccolijs/broccoli-funnel.git
@emotion/core,github.com/emotion-js/emotion/tree/master/removed-packages/core
lodash.pick,github.com/lodash/lodash.git
listr,github.com/SamVerschueren/listr.git
text-table,github.com/substack/text-table.git
babel-plugin-transform-es2015-modules-commonjs,github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-modules-commonjs
lodash.set,github.com/lodash/lodash.git
watchify,github.com/browserify/watchify.git
estraverse,github.com/estools/estraverse.git
unist-util-visit,github.com/syntax-tree/unist-util-visit.git
@fortawesome/fontawesome-svg-core,github.com/FortAwesome/Font-Awesome.git
@angular/compiler-cli,github.com/angular/angular.git
strip-json-comments,github.com/sindresorhus/strip-json-comments.git
randomstring,github.com/klughammer/node-randomstring.git
node-emoji,github.com/omnidan/node-emoji.git
react-addons-css-transition-group,github.com/facebook/react.git
clui,github.com/nathanpeck/clui.git
babel-plugin-import,github.com/ant-design/babel-plugin-import.git
tslint-react,github.com/palantir/tslint-react.git
errorhandler,github.com/expressjs/errorhandler.git
blessed,github.com/chjj/blessed.git
electron,github.com/electron/electron.git
eslint-plugin-jest,github.com/jest-community/eslint-plugin-jest.git
bytes,github.com/visionmedia/bytes.js.git
deasync,github.com/abbr/deasync.git
vue-hot-reload-api,github.com/vuejs/vue-hot-reload-api.git
swig,github.com/paularmstrong/swig.git
jest-pnp-resolver,github.com/arcanis/jest-pnp-resolver.git
node-schedule,github.com/node-schedule/node-schedule.git
